area	height	readout	fwhm
0.111	6.065	18	17
1.461	29.280	13	50
1.139	24.220	13	46
1.325	51.895	13	23
1.192	24.400	16	37
0.876	31.732	14	21
1.273	25.869	18	28
0.560	16.974	15	30
1.465	31.160	11	24
1.281	19.197	11	47
1.280	29.406	12	24
0.495	17.500	17	26
1.191	48.012	18	22
1.089	43.652	18	23
0.109	6.845	16	15
0.122	7.607	15	15
0.126	7.295	16	13
1.149	16.509	12	38
1.320	20.105	15	26
0.162	8.035	17	19
1.426	24.034	14	23
1.372	15.890	12	33
0.136	7.918	15	16
0.953	29.358	15	30
0.120	7.114	16	15
0.125	7.226	17	15
1.408	29.206	14	25
1.269	21.315	11	28
1.409	30.360	18	22
1.009	9.279	14	61
1.271	32.082	17	32
1.178	42.200	18	25
0.110	8.415	13	12
0.134	7.036	15	16
0.121	7.280	15	15
0.089	7.235	13	10
1.412	40.842	13	27
1.017	12.809	18	40
1.230	36.883	17	30
0.681	13.323	18	51
0.755	30.167	18	23
1.119	22.244	17	38
0.162	8.881	16	17
0.124	7.982	16	14
1.462	14.110	11	89
1.272	18.508	12	36
1.299	53.809	16	22
0.108	6.929	14	13
0.087	6.284	15	12
1.095	24.060	11	28
1.202	27.070	11	51
0.315	8.088	13	40
0.758	15.445	11	43
1.292	41.415	16	29
0.110	7.924	14	12
0.090	6.276	15	13
0.676	20.836	11	31
0.505	15.399	12	30
1.426	17.080	11	23
1.034	13.377	14	23
0.077	6.339	15	11
1.128	21.280	12	55
0.117	8.468	16	13
0.120	8.164	12	13
0.540	13.961	16	28
0.519	18.117	12	23
0.110	6.850	17	14
0.860	33.848	13	24
0.972	21.618	11	27
0.890	23.498	14	35
1.012	23.380	14	37
0.107	7.683	12	12
0.156	8.784	11	16
1.168	19.643	17	23
1.282	43.819	14	26
1.040	15.603	15	31
1.611	37.721	17	31
1.367	29.967	14	24
1.098	24.357	14	28
0.434	17.301	14	22
0.495	9.031	15	57
0.286	7.690	13	29
1.475	52.297	14	26
1.472	29.057	16	23
1.101	31.749	15	31
0.904	22.471	15	36
1.053	34.704	17	27
0.590	17.835	17	30
1.310	21.584	16	31
1.280	18.919	12	31
0.950	19.381	15	25
0.475	14.664	15	30
0.785	14.131	17	25
1.148	26.533	15	44
0.105	7.211	17	14
1.596	40.275	11	28
1.445	30.757	16	45
0.088	6.583	18	12
0.117	7.252	13	15
1.253	19.153	11	35
1.339	19.604	11	27
1.212	21.547	17	28
1.344	46.393	18	22
1.181	45.647	16	21
1.019	30.879	17	28
1.039	22.778	17	20
1.418	34.756	13	29
1.788	57.934	11	25
0.996	29.361	13	31
0.128	8.225	14	12
1.555	30.638	13	25
0.096	6.852	17	12
1.200	28.132	13	23
1.144	28.405	11	32
1.303	52.132	18	23
0.760	21.159	18	21
1.402	21.288	17	28
0.168	9.147	11	16
1.217	23.890	12	56
1.164	26.371	17	25
1.182	29.388	17	24
0.617	19.320	11	31
1.092	47.213	15	22
0.114	8.369	12	12
1.651	32.698	15	35
0.136	8.400	16	15
1.487	44.390	14	26
1.300	28.214	17	25
0.411	18.345	16	20
0.845	25.654	13	31
0.543	12.964	14	24
0.153	8.621	11	17
0.128	6.920	12	17
1.305	29.910	18	27
0.154	7.435	16	20
0.132	6.802	15	17
1.152	16.579	17	52
0.870	16.957	12	22
0.934	30.841	14	28
1.089	11.976	14	50
1.247	25.406	13	30
0.710	12.252	17	63
0.104	6.420	18	15
0.922	24.226	15	35
0.721	18.477	17	36
1.174	41.575	11	27
0.151	7.847	16	18
1.259	33.025	13	36
0.834	17.386	12	37
1.022	22.646	16	34
1.372	26.364	14	31
0.958	31.050	16	29
1.208	20.317	14	26
0.111	7.095	12	14
0.087	6.552	18	12
0.820	18.368	15	42
1.671	60.828	16	22
1.228	20.974	17	22
1.200	48.529	16	23
0.730	20.170	15	35
0.113	6.782	17	14
1.294	27.682	14	48
1.194	24.975	12	31
1.382	44.040	17	23
0.855	22.041	17	35
0.864	14.806	18	61
1.188	17.274	18	28
0.959	31.869	16	27
0.104	6.393	15	15
0.451	14.722	17	29
0.447	14.760	18	24
1.140	30.041	12	22
0.974	30.528	17	23
0.132	6.298	18	15
1.418	19.519	16	29
0.132	7.932	16	15
0.765	20.805	13	33
1.350	31.166	11	35
0.119	8.056	14	12
1.429	35.374	12	22
0.759	13.700	11	22
0.973	23.819	17	41
0.132	7.857	14	15
1.297	14.104	16	62
1.105	35.825	18	28
1.253	30.544	11	48
1.056	21.677	13	51
1.363	12.520	14	22
0.170	7.187	16	24
1.330	47.884	16	24
1.049	24.418	13	40
1.198	42.254	17	24
0.124	7.608	12	14
0.107	7.491	14	12
0.686	15.557	13	49
0.175	9.124	12	16
1.398	31.886	15	24
1.337	24.449	17	30
0.093	6.532	12	13
1.229	41.285	13	25
1.198	20.742	17	28
1.317	27.867	16	35
1.401	31.813	14	50
1.418	27.507	13	41
1.199	18.220	12	27
0.868	23.638	12	32
0.090	6.670	18	12
1.261	42.489	17	26
1.373	34.437	14	30
1.180	29.728	11	25
1.161	30.092	15	34
1.248	40.191	16	25
1.288	27.574	12	49
1.212	23.156	16	34
1.164	18.123	13	39
1.422	24.803	11	30
0.091	6.150	17	13
1.350	19.069	16	46
1.327	31.943	14	40
0.870	15.468	17	51
1.235	13.411	14	57
0.656	16.995	12	31
1.188	43.198	11	22
1.246	23.980	16	39
0.472	13.808	16	19
0.497	14.764	14	24
0.766	18.404	15	40
1.717	57.338	16	22
1.031	24.516	15	40
0.284	9.537	14	25
1.484	39.807	11	28
1.272	23.670	13	38
0.915	17.720	18	26
0.902	11.032	17	22
1.126	19.285	14	21
1.316	24.070	16	31
1.271	33.234	15	22
0.686	30.581	18	20
1.214	15.294	15	46
0.181	8.360	11	18
1.257	51.310	16	23
1.332	45.462	13	27
1.839	76.815	12	21
1.339	17.780	15	28
0.437	11.249	17	39
0.100	7.098	11	12
0.338	9.504	12	25
1.190	21.755	13	22
1.170	40.868	15	27
1.404	36.422	11	27
1.435	24.018	17	70
0.101	6.284	16	15
0.625	21.625	12	26
0.108	6.748	16	14
0.469	19.405	17	20
1.439	19.861	13	34
0.096	6.935	12	12
1.421	23.989	13	31
1.201	17.079	11	72
0.116	7.215	14	14
0.114	8.703	11	11
1.187	47.485	14	23
1.062	20.710	16	52
1.486	23.067	14	35
1.134	39.898	17	27
1.146	46.920	17	22
1.249	21.648	12	38
0.736	23.856	17	25
0.111	7.720	18	12
1.118	24.667	12	22
0.930	28.435	13	20
1.385	29.908	12	23
0.583	16.718	17	33
1.431	38.762	16	26
0.282	13.937	18	18
1.629	33.370	13	24
0.152	8.062	16	17
1.463	26.712	14	50
1.465	41.134	16	31
1.286	34.971	17	23
0.825	15.339	15	40
1.094	19.279	15	75
0.536	13.782	15	22
1.324	39.362	17	26
0.431	14.992	15	22
1.249	29.498	12	27
0.885	20.393	17	34
1.714	63.770	17	23
1.284	18.620	12	36
1.102	19.290	16	49
1.172	24.366	14	21
1.134	26.489	16	34
0.342	8.209	13	42
1.071	27.076	15	30
1.060	25.341	16	29
0.406	8.352	14	60
2.090	83.412	11	21
1.074	24.464	12	28
0.338	11.162	16	24
0.145	8.307	13	16
0.105	8.102	13	12
1.175	19.638	17	23
1.228	30.857	15	50
1.296	17.767	12	43
0.992	18.730	11	50
1.020	19.947	17	24
0.116	8.010	13	13
1.753	49.426	17	28
1.148	21.503	15	59
1.025	31.191	15	30
0.935	16.594	18	75
1.061	21.119	11	50
1.114	14.569	14	55
1.212	20.826	14	55
1.249	18.604	13	37
1.318	40.268	13	25
1.046	26.578	13	37
1.282	27.465	16	23
1.380	26.156	11	26
1.270	21.703	16	26
0.926	16.369	14	24
0.124	8.309	15	13
1.075	18.000	14	41
1.402	38.020	11	27
1.162	15.031	14	50
0.107	6.723	18	14
1.198	25.352	12	39
1.142	22.227	11	34
1.353	37.153	14	37
0.804	18.594	11	39
1.011	38.023	14	24
0.911	19.495	17	23
0.568	17.663	11	24
0.519	11.918	16	47
1.283	17.820	13	45
0.385	10.991	17	25
0.415	8.324	14	45
0.845	32.461	16	23
0.475	18.727	14	23
0.643	16.385	13	36
1.183	48.042	11	23
0.394	11.028	12	26
0.807	20.168	15	33
1.209	30.973	16	21
1.081	31.720	11	27
0.657	19.083	12	23
0.286	8.651	13	34
0.103	6.564	15	14
1.120	16.204	17	56
1.386	33.228	16	25
0.888	23.465	15	37
0.510	15.929	16	24
1.446	29.989	11	23
0.817	36.287	12	21
0.378	13.681	13	20
1.037	45.551	18	21
1.142	32.080	17	25
1.015	27.618	14	29
2.406	30.430	14	34
1.265	22.665	17	25
1.045	19.674	17	29
0.962	22.283	15	38
1.233	27.487	12	23
0.539	19.195	13	25
0.128	7.403	17	16
0.111	6.465	18	16
0.125	7.896	16	13
1.111	23.091	12	46
1.010	15.795	15	24
1.229	21.412	15	24
1.171	18.534	14	38
0.808	21.932	14	30
0.209	7.414	15	21
1.432	36.390	17	27
1.353	45.446	11	23
0.913	33.069	15	26
1.408	22.229	17	51
0.512	16.138	12	30
0.605	17.277	15	37
1.043	26.338	18	34
0.750	8.291	18	27
1.030	20.180	16	29
0.140	8.246	11	12
1.121	14.772	13	81
0.945	19.469	15	27
1.326	23.989	12	33
0.096	6.664	17	11
1.528	18.875	13	34
1.330	40.873	15	22
0.734	20.235	12	36
1.268	22.895	12	24
1.492	19.827	16	47
1.155	14.040	14	38
0.173	8.733	16	19
1.359	22.878	11	30
1.242	21.419	16	31
0.117	6.703	15	16
1.169	36.036	17	30
0.095	7.292	14	12
0.128	7.625	14	15
0.125	8.075	16	14
1.261	27.226	13	43
0.642	21.289	16	28
0.863	16.683	13	34
0.130	7.375	16	18
1.170	20.821	14	26
0.107	6.189	17	15
0.127	7.835	14	15
0.107	6.670	17	15
1.478	51.749	16	24
1.187	17.976	16	29
1.140	22.642	13	34
1.307	34.775	11	33
1.141	40.735	11	26
1.305	22.211	17	22
0.153	7.532	16	19
0.106	6.531	15	14
0.139	7.363	16	15
1.406	30.343	13	26
0.114	7.670	15	13
0.154	6.418	15	22
1.260	23.182	18	27
0.280	9.998	11	22
0.891	17.742	17	25
0.315	12.168	15	20
1.323	44.353	18	23
1.066	22.137	18	23
1.141	18.124	13	32
1.462	48.170	18	24
0.103	7.128	14	13
1.025	33.333	11	26
0.090	6.313	17	11
1.333	36.809	12	32
0.926	27.841	15	30
1.864	73.830	14	21
1.202	36.659	16	28
1.287	33.647	12	20
1.269	26.889	17	22
1.291	20.078	16	32
1.263	14.084	13	51
0.909	23.795	15	29
1.371	37.352	11	29
1.359	29.167	14	47
0.234	9.864	16	16
1.007	17.262	15	54
1.115	17.582	18	30
0.770	18.572	18	37
1.246	30.565	13	29
0.112	6.662	17	14
2.426	33.865	11	28
0.358	12.110	17	29
0.760	13.860	14	62
1.219	19.351	16	34
0.799	19.544	12	42
0.096	6.868	15	12
1.344	23.317	14	47
1.020	16.106	15	20
1.552	61.899	15	23
1.521	21.318	13	33
0.124	8.298	13	13
1.200	15.090	18	54
1.269	24.646	14	32
0.121	7.757	12	15
0.811	29.953	13	25
1.301	34.115	13	23
0.105	7.252	17	12
1.386	23.068	13	22
0.089	7.174	14	11
0.129	7.266	16	16
1.229	36.743	12	27
0.130	7.520	18	16
0.124	8.199	12	14
0.084	6.434	17	12
1.111	23.724	11	26
1.231	16.765	12	43
1.215	38.393	12	24
1.220	45.087	14	22
0.125	7.504	15	15
1.225	21.155	14	28
0.090	6.241	18	13
1.258	24.652	14	30
1.227	28.546	16	30
1.148	15.505	14	26
1.068	20.156	12	29
1.142	34.907	17	25
1.163	32.619	15	33
0.118	9.034	11	11
0.967	15.460	17	31
1.289	21.516	18	29
0.492	16.560	16	26
0.679	23.234	12	21
0.498	21.999	17	21
1.465	33.910	11	49
0.145	7.916	16	16
0.719	17.858	14	31
1.069	21.508	16	28
1.160	28.644	11	23
1.088	42.245	16	23
1.257	24.979	12	32
1.358	26.256	13	50
0.931	19.940	11	50
0.206	7.898	17	13
0.131	7.466	12	15
1.228	20.050	11	37
0.770	18.493	12	30
0.178	6.641	17	24
1.265	50.252	13	23
1.330	20.566	16	47
1.252	16.122	11	75
0.125	7.499	14	15
1.275	19.712	16	43
0.914	13.494	14	32
1.352	32.612	13	31
0.778	28.703	13	23
1.370	27.856	12	27
0.338	7.110	11	68
1.288	29.940	17	21
0.109	7.553	16	12
1.341	26.244	16	27
1.155	16.821	17	43
1.222	28.059	11	25
0.478	12.128	13	36
0.602	13.136	17	48
0.090	6.871	15	12
0.130	6.941	16	16
1.303	26.885	11	26
1.091	26.153	17	23
0.382	10.540	17	48
0.266	6.995	16	40
0.101	6.756	14	13
0.115	7.226	18	14
1.188	18.444	11	50
1.539	31.359	17	25
0.079	6.130	18	10
0.080	6.139	18	10
0.095	6.990	15	11
0.566	15.799	15	32
0.087	6.318	18	12
0.130	8.182	11	13
0.825	11.302	15	90
1.138	31.455	13	19
1.163	33.335	14	25
0.151	9.357	13	15
1.147	39.986	14	22
0.925	26.334	17	30
1.454	38.791	13	28
1.566	64.084	13	23
1.302	28.267	17	47
0.954	7.546	12	73
0.976	25.054	18	22
0.644	22.717	17	26
1.127	45.203	18	23
1.941	31.299	13	51
1.419	32.009	11	27
1.313	36.675	11	26
0.140	8.322	17	15
1.036	17.201	16	65
0.745	20.522	17	34
0.348	7.375	14	41
1.296	21.193	13	37
0.997	31.689	13	29
0.811	18.339	12	43
0.131	7.804	16	15
0.542	11.918	15	23
0.877	11.619	18	42
1.245	50.718	13	23
0.154	8.595	11	16
1.182	25.691	18	29
1.194	43.388	15	22
0.869	20.553	13	35
0.118	8.307	13	13
0.123	8.149	11	13
0.123	7.183	15	15
1.107	16.343	18	38
1.313	30.610	16	30
1.061	33.001	14	24
0.762	22.681	13	31
0.737	31.973	13	22
0.559	20.687	14	24
1.434	21.186	12	29
1.231	17.092	15	42
0.135	9.574	11	12
0.971	38.340	12	24
1.183	19.673	17	57
1.577	27.207	13	26
1.382	22.563	17	25
1.482	35.628	12	31
0.158	9.791	11	15
0.798	8.082	13	61
1.425	26.161	18	24
1.060	13.834	17	27
0.102	6.969	17	13
1.086	17.790	15	36
1.055	20.064	15	59
1.392	13.828	11	69
1.416	35.566	16	29
0.901	25.813	15	30
1.370	35.495	12	22
1.512	33.908	11	44
0.850	18.921	18	43
0.122	7.491	13	15
1.356	36.209	16	32
0.854	25.379	18	27
1.466	25.609	12	23
1.456	41.814	16	24
1.224	27.559	15	22
1.167	24.749	17	58
0.893	11.680	17	32
1.172	14.594	13	26
1.549	31.576	16	30
0.102	6.388	15	15
1.015	26.959	14	33
1.152	21.704	12	21
0.529	18.361	11	27
1.418	37.328	18	28
1.372	31.810	15	24
0.111	6.597	15	14
0.209	8.379	11	12
1.429	15.281	11	47
1.048	32.018	17	27
1.054	13.146	17	41
1.349	27.619	14	36
1.118	23.874	11	28
1.340	30.975	18	28
1.086	18.767	14	41
0.780	26.003	18	27
0.128	7.458	13	16
1.282	17.906	17	34
0.133	7.261	12	17
1.065	21.893	13	25
1.342	27.090	15	35
0.817	14.373	17	44
1.511	52.398	11	24
1.092	42.897	17	24
0.811	20.398	17	38
1.393	46.241	16	26
0.762	20.782	16	23
1.029	24.813	12	25
1.241	30.779	12	21
0.104	7.132	17	13
1.138	20.050	11	26
1.344	20.094	16	27
1.281	37.225	18	22
1.647	47.882	16	31
0.118	6.874	15	13
0.878	29.142	17	27
0.454	18.428	15	22
0.812	23.066	14	31
0.637	17.364	17	33
1.570	37.657	16	28
0.118	6.948	16	15
1.449	49.987	13	25
1.270	34.956	13	34
0.902	30.148	13	24
1.183	34.826	18	32
0.949	26.428	12	35
1.235	25.384	17	48
1.235	21.194	12	28
0.835	16.280	16	39
0.865	30.621	18	24
1.141	14.391	12	26
1.335	40.688	11	22
0.343	6.923	18	57
1.201	15.906	14	77
1.018	18.035	15	65
0.892	14.956	18	76
1.340	28.143	18	23
0.988	28.207	15	33
0.119	6.716	15	17
0.095	6.922	18	11
1.418	47.615	16	28
0.089	7.136	17	10
0.110	8.227	11	12
1.523	33.393	15	44
1.277	20.380	15	26
1.139	31.072	17	27
1.407	22.845	16	53
0.129	8.508	14	13
1.223	16.121	14	52
1.471	44.964	16	22
0.111	7.698	13	13
1.413	51.958	16	25
1.008	27.026	11	36
1.262	24.111	11	24
1.374	28.677	14	34
0.103	6.785	17	13
1.365	27.017	15	22
1.162	24.828	11	43
1.119	15.295	15	67
0.230	6.090	18	44
1.527	37.862	15	24
1.528	24.889	13	24
1.241	37.572	14	29
0.108	7.807	13	11
1.348	26.142	14	32
1.168	35.062	16	30
0.130	7.394	11	16
0.118	7.454	11	15
1.393	20.501	15	36
0.987	33.851	12	25
1.168	19.817	16	63
1.317	26.670	16	20
1.315	30.822	15	26
0.119	7.952	13	13
1.180	16.164	17	34
0.118	7.314	16	15
0.839	19.093	16	46
0.605	23.075	16	24
0.095	7.262	17	11
1.303	28.531	16	23
1.142	19.139	17	29
1.831	44.032	18	24
0.120	8.039	13	14
0.729	13.221	18	56
0.964	33.306	18	25
1.166	43.050	11	23
1.449	40.809	13	26
0.413	10.436	12	43
0.683	18.884	15	28
0.160	9.398	11	16
1.260	24.737	17	24
1.211	19.371	17	52
1.306	21.814	13	24
1.195	43.578	11	24
0.979	25.334	16	36
1.011	27.601	18	28
1.287	21.400	13	37
0.948	36.327	17	23
0.151	8.338	11	17
0.931	14.868	13	29
1.422	35.089	11	40
0.110	7.331	12	13
1.003	13.018	17	42
1.416	42.714	16	30
1.492	32.251	17	25
0.131	7.741	15	14
0.084	6.073	18	12
1.353	30.282	15	30
0.130	8.875	11	13
0.121	7.287	18	14
0.105	7.416	16	13
1.283	23.770	11	49
0.304	9.922	12	40
1.038	23.211	14	25
1.255	28.555	17	24
1.259	14.912	11	48
1.075	44.504	18	22
0.653	15.501	16	36
0.899	28.226	18	29
0.396	15.021	18	24
1.108	20.259	17	29
1.058	19.371	12	26
0.117	7.480	15	14
0.109	7.187	16	14
1.249	38.607	13	28
0.144	9.465	11	13
1.001	19.486	18	34
1.507	53.313	14	26
1.220	30.441	13	22
1.021	21.202	15	47
0.866	15.204	18	49
0.096	6.446	18	13
1.076	19.169	14	40
1.216	18.405	18	31
0.913	23.473	14	40
0.112	7.827	17	12
1.422	35.439	15	26
1.336	30.765	17	27
0.130	7.666	14	14
0.128	7.917	18	14
1.135	25.193	16	40
0.104	8.025	11	10
0.127	8.136	11	14
1.314	28.094	11	23
0.811	21.478	17	39
0.931	31.468	17	22
0.869	22.169	17	40
0.124	7.731	11	13
1.253	33.783	13	28
0.158	8.241	14	17
0.325	8.879	17	32
0.460	15.366	14	23
1.201	33.594	13	29
0.100	6.601	18	14
1.093	23.691	17	27
1.256	27.716	14	27
1.141	22.280	12	25
1.361	43.588	14	29
0.175	8.108	18	20
1.300	41.081	16	29
1.166	23.554	16	47
1.193	41.128	11	26
1.102	35.849	11	23
1.027	39.271	15	25
0.128	8.652	11	13
0.068	6.087	17	9
0.103	6.425	12	15
0.116	7.108	17	14
0.109	6.447	17	15
1.431	21.445	16	40
0.399	11.408	12	31
0.130	7.591	17	15
0.794	18.288	18	47
1.546	28.943	11	25
1.172	29.286	14	51
1.108	20.873	15	35
1.213	31.930	13	26
1.195	34.933	11	22
1.074	13.215	14	67
1.044	20.586	14	46
0.847	19.562	12	44
0.890	34.024	14	22
0.098	7.775	14	11
1.170	34.707	16	31
1.365	22.000	11	24
0.094	7.250	14	11
0.838	13.993	16	32
1.068	33.365	15	28
0.118	7.037	16	15
1.104	18.811	17	28
0.800	21.115	12	35
1.197	31.887	15	22
1.246	19.139	11	41
1.396	39.741	13	23
0.946	29.655	14	29
0.938	26.545	15	32
1.436	49.955	16	23
0.902	12.363	11	68
1.881	32.187	11	30
1.219	28.564	14	33
0.764	17.917	15	36
0.111	7.200	12	14
0.483	13.926	14	33
0.620	15.872	16	35
0.916	33.209	15	24
1.449	28.037	17	21
1.414	38.075	11	22
1.233	21.258	15	26
0.957	30.483	15	28
0.118	7.903	14	12
1.254	39.391	15	22
0.506	12.351	16	42
0.318	10.276	12	18
1.328	20.375	11	22
0.114	7.356	16	13
0.141	8.400	13	15
1.371	47.037	12	26
0.655	24.857	14	25
1.351	35.389	15	23
1.031	24.328	11	25
0.135	7.827	13	19
0.931	20.283	18	23
1.234	24.559	13	30
0.080	6.476	17	10
1.403	26.079	12	25
0.090	6.557	17	12
1.145	14.931	14	33
1.206	24.101	13	51
1.155	20.653	11	31
1.451	45.002	12	25
1.123	19.478	15	33
0.120	8.237	16	13
0.098	6.672	15	13
1.284	31.268	16	30
1.123	20.244	14	59
0.119	6.980	12	14
0.126	7.669	16	15
1.366	30.545	14	52
0.087	6.477	17	11
1.428	54.044	13	24
1.222	40.972	17	23
1.256	16.411	13	37
0.148	7.257	15	17
1.362	26.633	14	28
0.861	20.809	12	35
0.114	7.871	16	13
0.124	8.020	14	13
1.306	22.331	17	29
1.291	32.776	17	26
0.087	7.277	17	10
0.166	7.696	13	21
1.242	24.843	11	26
0.143	7.510	16	17
0.092	6.306	17	12
1.188	29.264	18	25
1.286	24.226	15	21
0.135	8.493	11	14
0.099	6.290	12	14
0.097	6.663	17	13
1.006	34.460	15	26
0.767	20.960	15	32
0.957	21.622	15	43
0.100	7.077	17	12
1.070	25.258	14	38
1.347	47.985	16	26
0.800	16.950	17	24
1.464	25.388	14	58
1.178	27.204	14	28
1.280	19.476	15	28
1.176	21.722	15	28
0.817	14.492	15	29
0.169	9.372	13	17
1.267	14.130	16	51
1.262	23.860	16	24
1.431	38.938	16	22
1.211	21.313	12	34
1.239	22.722	11	31
1.040	22.329	15	24
1.453	33.351	17	30
0.142	6.960	16	18
0.456	10.925	13	45
1.410	45.749	18	24
0.895	10.765	11	75
0.132	8.962	12	13
0.997	38.181	17	23
0.095	6.831	12	13
1.298	25.793	15	38
0.103	6.722	18	13
0.576	18.264	16	30
1.523	33.807	11	31
1.404	35.145	15	27
1.097	26.493	12	26
1.221	39.535	14	29
0.622	9.252	18	63
0.633	19.665	13	27
1.770	54.258	16	26
0.760	17.943	15	21
0.159	8.139	14	19
1.064	41.058	18	24
1.226	40.086	12	22
1.321	20.800	11	40
0.820	13.056	13	31
0.387	11.432	14	32
1.154	15.484	18	37
1.108	22.538	14	22
0.142	7.246	17	20
1.187	20.935	12	30
1.533	66.135	15	22
0.127	8.099	16	14
1.249	18.729	18	28
1.030	35.263	12	26
1.264	33.053	13	22
0.139	7.877	11	16
0.093	6.523	17	12
1.084	26.061	18	32
1.460	35.122	11	20
0.111	7.172	12	14
0.124	6.900	18	16
1.255	36.840	14	31
0.461	11.590	16	37
0.110	6.454	15	14
1.157	43.776	16	25
1.301	52.375	11	23
1.163	21.510	17	28
1.458	32.920	11	24
1.321	27.048	18	51
0.129	7.109	12	16
0.640	16.001	12	40
1.372	29.063	13	23
0.116	7.757	12	12
0.410	16.700	16	22
1.202	31.802	16	23
1.225	46.733	13	24
0.947	42.376	12	21
1.330	47.667	14	26
1.511	29.662	16	48
1.365	24.572	15	36
0.148	8.678	13	15
0.830	13.041	16	51
0.361	10.647	16	30
1.465	36.583	16	30
0.576	14.802	14	35
0.933	23.287	16	35
0.767	20.682	18	36
0.119	6.641	12	16
0.156	7.460	13	14
1.617	55.490	14	22
0.652	14.069	11	38
0.102	6.538	18	14
1.192	36.799	16	29
1.171	23.473	14	23
1.200	46.829	14	21
1.292	23.182	12	26
1.145	23.618	16	20
0.665	27.525	12	23
0.412	16.586	17	24
0.120	6.460	18	16
1.345	24.204	16	38
0.142	8.680	13	15
0.151	8.911	13	16
1.243	21.016	12	30
1.370	40.610	16	29
0.096	7.871	13	10
1.179	11.901	15	34
1.013	15.804	15	31
1.366	39.223	16	22
1.333	19.335	13	44
1.001	40.415	15	23
0.106	6.816	12	13
1.245	31.216	18	29
1.286	41.502	15	29
1.024	30.429	12	30
1.416	25.897	16	25
1.455	45.338	16	30
1.147	27.743	13	24
0.873	17.556	18	50
1.452	18.044	13	43
1.291	28.610	11	33
0.079	6.531	18	10
0.103	7.352	15	13
1.284	26.516	16	31
0.091	6.609	15	12
0.996	24.654	17	29
0.104	7.751	13	11
1.582	30.488	11	23
1.476	35.510	16	24
0.085	6.586	15	11
0.116	7.031	18	15
1.081	19.849	18	42
1.256	17.940	12	38
0.972	22.213	15	51
0.947	23.205	13	36
0.136	6.795	12	14
1.242	25.476	11	49
1.024	33.179	16	26
0.981	14.198	15	29
0.714	17.050	18	40
1.371	54.266	13	23
0.131	8.287	12	14
1.528	53.209	18	23
1.279	35.042	14	34
1.286	23.143	17	25
0.987	16.852	11	30
1.093	19.131	17	26
0.145	8.245	16	15
1.191	25.978	13	26
0.372	10.619	14	28
0.277	8.628	11	27
1.130	16.186	11	20
0.338	9.767	18	37
0.914	9.456	13	45
0.403	7.609	15	56
1.211	21.736	14	24
1.421	22.450	16	44
1.240	22.797	15	29
1.318	33.008	13	23
1.428	26.440	17	29
0.437	13.882	16	27
1.035	20.782	17	30
1.314	37.998	12	28
1.225	23.662	14	26
1.469	29.218	12	24
1.402	30.698	14	24
1.320	21.775	18	28
1.259	21.036	18	36
1.006	18.731	17	25
1.232	24.110	14	33
1.026	19.887	12	47
0.509	11.298	11	36
1.153	21.419	11	25
1.257	39.235	16	27
0.615	19.132	15	23
1.147	29.410	13	36
0.565	10.251	11	29
1.000	20.059	13	49
0.095	6.787	17	13
0.109	7.782	14	11
1.224	35.309	12	34
0.662	14.616	11	27
1.476	28.219	15	49
0.413	16.773	14	20
0.753	21.858	14	28
0.837	36.047	14	21
1.074	15.639	18	23
1.619	43.496	16	27
0.206	9.013	11	22
0.176	9.214	11	19
0.082	6.618	17	11
1.319	34.699	16	30
1.292	24.773	11	57
1.411	23.560	11	41
0.117	7.151	16	15
0.109	7.611	16	13
1.508	45.060	11	28
0.133	6.123	18	20
0.113	7.554	18	13
0.129	7.238	15	17
0.118	7.872	14	12
0.121	8.155	16	13
1.153	19.249	15	53
1.409	50.629	11	22
0.498	17.047	15	26
0.145	9.960	11	13
1.258	30.503	13	37
1.190	21.562	15	25
1.190	16.849	14	33
1.529	38.493	13	29
0.163	7.310	14	23
0.757	26.077	12	25
0.752	19.073	11	31
1.012	22.404	11	41
1.176	15.096	17	33
0.101	6.313	15	15
0.108	8.260	11	11
0.109	7.149	17	14
0.114	6.771	16	15
1.568	39.813	13	43
0.194	8.133	12	25
1.290	16.141	14	53
0.094	6.569	15	13
1.094	37.703	11	23
0.647	25.251	11	23
1.147	21.866	14	26
0.890	11.510	16	43
0.652	23.107	18	25
0.745	26.657	13	26
2.493	41.439	13	31
1.039	35.287	18	24
1.263	23.942	17	55
0.124	7.519	15	15
0.682	17.448	16	38
0.094	6.874	18	12
1.525	36.042	14	23
1.205	32.216	11	25
0.117	7.762	13	14
1.289	26.895	18	32
0.275	6.670	12	19
1.043	33.436	14	28
1.205	25.470	13	24
0.237	11.672	14	20
1.004	30.342	13	28
1.344	29.082	16	25
1.543	41.939	18	27
0.139	8.010	11	16
0.756	19.153	13	38
1.084	23.699	11	46
0.916	17.067	11	20
0.967	28.508	17	22
1.287	35.323	16	23
0.908	17.763	12	45
1.463	21.488	14	37
1.105	26.835	16	30
1.077	13.813	12	46
1.062	33.054	13	28
1.152	29.092	17	30
0.107	7.046	18	14
1.347	24.973	15	25
1.182	27.472	13	26
1.263	25.101	11	25
1.535	28.680	17	43
0.918	31.837	18	25
0.968	30.839	12	28
0.697	23.172	12	23
0.468	20.156	16	22
0.122	6.519	15	19
0.114	7.675	18	13
0.106	7.466	15	13
0.132	7.702	14	16
1.097	24.341	13	40
1.320	25.736	16	61
0.791	22.899	16	27
0.134	8.173	14	14
1.617	29.756	12	63
0.472	15.530	13	27
1.414	34.796	11	24
